time,Infection rate,Recovery Rate,Standard_Deviation,Skewness,Kurtosis,Remaining Time
1,1,0,0.8944271909999159,1.2577882373436324,0.31250000000000827,157
2,1,0,1.6733200530681511,1.0885117692152513,0.5357142857142918,156
3,2,1,2.408318915758459,0.6013638196305278,-0.9453032104637119,155
4,1,0,3.1622776601683786,0.0,-1.2000000000000028,154
5,3,1,2.280350850198275,0.4047960089109523,-0.1775147928997202,153
6,5,1,2.607680962081059,0.5413870509510877,-1.4878892733564062,152
7,7,2,3.4928498393145957,-0.3097663120058663,-0.6436441816715437,151
8,9,1,3.577708763999663,0.220549673561993,-1.3171386718750224,150
9,5,3,3.4928498393145957,1.483123554452318,2.5812953507121628,149
10,11,5,3.5355339059327373,1.6970562748477138,3.152000000000008,148
11,2,7,1.581138830084189,0.0,-1.1999999999999886,147
12,5,9,1.1401754250991372,0.4047960089109868,-0.17751479290030522,146
13,3,5,1.6431676725154978,0.5184205276797931,-1.6872427983540785,145
14,4,11,2.121320343559642,0.5237828008789157,-0.9629629629628068,144
15,6,2,1.9235384061671332,-0.5901286563843938,-0.021913805697116356,143
16,4,5,2.0736441353327706,-1.4467284665112432,1.930773391022484,142
17,7,3,3.563705936241092,1.9288953328405347,4.015748031495981,141
18,9,4,3.781534080237807,0.5936096825059113,-3.0138393075456595,140
19,8,6,4.438468204234429,-0.36368700274332727,-2.7011775619056393,139
20,9,4,5.770615218501403,0.32993083610909335,1.3848984119253214,138
21,16,7,3.9623225512317894,1.8036130887589032,3.5039961053208493,137
22,15,9,3.7682887362833535,1.379189192311654,2.5203332672084593,136
23,18,8,3.1144823004794837,1.549131381256605,2.67509831013322,135
24,25,9,3.507135583350034,1.1845768280070637,1.5050565139777419,134
25,17,16,8.642916174532758,2.0511880435501504,4.346112697106925,133
26,19,15,10.329569206893378,0.5138069003621234,-3.173003867406758,132
27,20,18,9.66953980290685,-0.3567075508521672,-2.5709056592985107,131
28,16,25,8.757853618324518,-0.857937347161081,0.04618478332951644,130
29,37,17,5.540758070878014,-0.7918811999569544,-1.5663826671820604,129
30,37,19,8.514693182963189,0.3644815155608504,-0.36290130796692804,128
31,30,20,8.706319543871556,0.03545782146579437,-1.129865428394807,127
32,26,16,9.476286192385691,-0.9208309805449391,0.7192672655405445,126
33,39,37,6.804410334481566,0.025710678180789794,-1.9817697521561175,125
