time,Infection rate,Recovery Rate,Standard_Deviation,Skewness,Kurtosis,Remaining Time
1,1,0,1.5811388300841898,0.0,-1.1999999999999886,175
2,3,0,1.140175425099138,0.40479600891093387,-0.1775147928994123,174
3,4,1,2.3021728866442674,1.0326585393989924,1.1285154859381212,173
4,2,0,2.3874672772626644,0.20575279705556435,-1.1172668513388058,172
5,5,1,1.8165902124584947,-0.266900306697309,1.074380165289341,171
6,3,3,1.8165902124584947,-0.266900306697309,1.074380165289341,170
7,8,4,1.0954451150103313,1.2932338163317882,2.9166666666622305,169
8,6,2,0.8944271909999147,-1.2577882373435691,0.3124999999969589,168
9,6,5,0.999999999999999,-2.22044604925031e-14,-2.9999999999996714,167
10,5,3,0.8944271909999147,1.2577882373435274,0.31250000000165673,166
11,6,8,1.0954451150103313,0.6085806194501647,-3.3333333333326682,165
12,4,6,2.607680962081059,1.7143923280117752,2.664359861591585,164
13,4,6,2.489979919597746,1.6712144101358464,2.81477627471376,163
14,4,5,2.302172886644267,1.0326585393990049,1.1285154859379756,162
15,6,6,2.073644135332772,0.2355139364088118,-1.9632233639805616,161
16,10,4,1.9235384061671341,-0.5901286563843713,-0.021913805697097406,160
17,5,4,1.9235384061671341,-0.5901286563843713,-0.021913805697097406,159
18,7,4,1.1401754250991376,-0.40479600891101797,-0.17751479289946323,158
19,9,6,2.3452078799117144,1.7443694974549557,3.322314049587632,157
20,8,10,3.1144823004794873,0.43693449214933305,-2.6814751833358206,156
21,10,5,2.8809720581775866,-0.5896604154493549,-2.8494701698351506,155
22,9,7,2.5099800796022262,-2.0173435258077737,4.2252456538163585,154
23,14,9,0.8366600265340751,-0.5122408325706356,-0.6122448981448301,153
24,15,8,4.0,1.9921874999999913,4.207031249999979,152
25,15,10,4.03732584763727,1.24452176190861,0.9473446497797818,151
26,14,9,4.159326868617084,0.1584293705176643,-1.738447659460017,150
27,13,14,4.159326868617084,-0.9922681627159454,0.42667646763860984,149
28,23,15,2.774887385102321,0.009360389222650568,-2.7036599763780766,148
29,18,15,2.387467277262664,0.20575279705549035,-1.1172668513407622,147
30,20,14,3.3615472627943186,0.14742473703211187,0.1542798966283551,146
31,23,13,4.92950301754649,0.101012695409383,-0.26469542244474437,145
32,17,23,5.049752469181033,-0.44653712722473704,-0.6758938869680738,144
33,21,18,3.714835124201329,-0.7919675805638294,0.21109010712223153,143
34,26,20,3.714835124201318,0.7919675805637061,0.2110901071201816,142
35,30,23,10.663020210053045,1.7616510424237315,3.2915161177290906,141
36,26,17,12.070625501605107,0.3399120674555544,-2.733322059176434,140
37,30,21,11.81101181101769,-0.5083039730592893,-2.470651713107724,139
38,35,26,9.721111047611748,-1.4260133224009626,2.27546821197542,138
39,53,30,5.2249401910451585,-0.09534434461578392,-1.4978062230339215,137
40,50,26,6.426507605223777,-0.19064500866186437,-2.35933844953736,136
41,57,30,6.041522986797206,-0.31743787508007454,-1.4227810095827553,135
42,60,35,8.927485648266208,-0.18720469772144163,-1.4213117257452919,134
43,63,53,13.367871932360776,0.6418599928128893,-0.5442621883034597,133
44,48,50,13.240090634130834,0.711938226143765,-0.17924776660253747,132
45,52,57,13.24009063413083,-0.4275765526658666,-0.668930679994529,131
46,41,60,12.589678312014128,-1.052386806724348,1.9371075441106218,130
47,75,63,6.05805249234428,0.29820466425715086,-1.2297218035182738,129
48,62,48,3.962322551231638,0.12538486713218575,-1.1696214856781921,128
49,67,52,4.949747468305705,-0.37107644493879277,-0.09912536434530732,127
50,60,41,7.981227975693882,0.3162837620644291,-0.11541049216892436,126
51,70,75,5.83095189484518,0.7944419752928029,1.7102076124524714,125
52,65,62,5.83095189484518,0.7944419752928029,1.7102076124524714,124
53,73,67,4.4944410108486865,1.929776652049716,3.804038819406562,123
54,81,60,4.4944410108486865,1.929776652049716,3.804038819406562,122
55,71,70,9.121403400793044,-2.154827191966162,4.727978226694494,121
56,70,65,13.667479650615881,-0.7704795754464141,-2.19714772409518,120
57,71,73,13.667479650615881,-0.7704795754464141,-2.19714772409518,119
58,73,81,12.617448236469976,-0.18982447620346912,-1.9203981591371964,118
59,51,71,10.807404868885008,-0.35815436037059106,-1.221485621131201,117
60,43,70,10.158740079360202,-1.1115223520293651,1.8133112493199472,116
61,70,71,5.761944116355087,-0.024569183977563205,-2.92840034833484,115
62,59,73,6.260990336999331,0.05582021008028651,-2.936146397381105,114
63,65,51,5.215361924162013,-0.7803586789101705,0.03270977510403483,113
64,59,43,5.176871642217805,-1.5287570663218393,2.411728670150199,112
65,71,70,3.0331501776204206,0.22576614034261436,-0.13941398828431772,111
66,72,59,5.495452665613519,0.7821035875568585,0.06600587701050031,110
67,67,65,8.318653737234095,-0.050030327531550615,-0.17474690101992726,109
68,69,59,8.555699854482897,-1.0104151489882318,0.6440920899166684,108
69,75,71,9.48683298050506,-1.6396995274947155,2.9481481481458496,107
70,81,72,9.581231653602709,-1.8925434911774928,3.839477693779896,106
71,59,67,9.093954035511645,-1.525522892718731,2.901426902496548,105
72,77,69,3.271085446759002,1.0085537275774414,2.2683203775498604,104
73,83,75,8.264381404557666,1.4688446292450734,2.1084527180857933,103
74,78,81,8.96102672688786,0.7294629772446605,-1.7537441319736484,102
75,74,59,11.247221879201929,-0.14057050576265245,-2.435626240056043,101
76,77,77,8.602325267042543,-0.702984031592686,0.9453981008058095,100
77,95,83,6.496152707564575,0.24878013446149924,-0.4378832460532607,99
78,89,78,6.2609903369992965,0.5146052943840541,0.8747657225751327,98
79,100,74,7.968688725254523,0.37054476681357174,-0.9462458924628017,97
80,89,77,5.215361924161981,-0.32215349255871095,-1.4595047577708289,96
81,83,95,6.685805860178604,-0.14823216151638205,-2.0661231476715662,95
82,93,89,6.058052492344266,-0.7704744945301183,0.8283527235974558,94
83,80,100,5.674504383644317,-0.1740376908669549,1.913699317029079,93
84,89,89,5.147815070493361,0.769698230543804,-2.2150231395037614,92
85,96,83,5.504543577809024,0.7488563135106391,-2.3399666703301634,91
86,88,93,6.220932405998201,1.2805810686929184,2.8281553591317987,90
87,88,80,6.9498201415575185,1.4028395272212666,2.103699702949393,89
88,99,89,7.231873892705719,1.8346125252338104,3.2902178562529065,88
89,87,96,2.34520787991141,0.5814564991703051,-2.6280991783513543,87
90,82,88,5.291502622129046,-1.6704679833874654,3.4859693875809654,86
91,82,88,6.557438524301892,-0.3723802298811385,-2.902650081195828,85
92,83,99,8.831760866327766,0.0036290930584935537,-2.1642011834541335,84
93,86,87,8.763560920082577,0.3411379644183702,-1.8440755208339799,83
94,72,82,10.305338422390532,0.22002382351746655,-3.0106823284102524,82
95,72,82,8.746427842267865,-0.34374444080837324,-1.239779571970839,81
96,92,83,6.906518659932693,0.3345060877196859,-2.9008609892621897,80
97,80,86,6.457553716385071,1.6013072491685683,2.5462795230342024,79
98,93,72,6.841052550594732,1.6176223226461977,2.2482467674741726,78
