time,Infection rate,Recovery Rate,Standard_Deviation,Skewness,Kurtosis,Remaining Time
1,2,0,1.3416407864998738,-0.16563466499998453,-2.4074074074074034,172
2,2,0,1.51657508881031,-0.3153558785805952,-3.081285444234387,171
3,0,1,2.5099800796022267,0.5122408325718828,-0.6122448979591771,170
4,0,0,2.1213203435596424,0.0,2.0000000000000133,169
5,3,2,1.949358868961793,0.7559840489048606,-2.47922437673139,168
6,3,2,1.949358868961793,0.7559840489048606,-2.47922437673139,167
7,6,0,2.04939015319192,-0.4414786044290953,-3.1632653061224385,166
8,3,0,2.04939015319192,-0.4414786044290953,-3.1632653061224385,165
9,7,3,3.2403703492039297,0.7347778569623428,2.000000000000034,164
10,3,3,3.7013511046643495,1.0688541204795583,0.9361180670254352,163
11,7,6,3.271085446759225,0.4199926287654933,1.2201939033975886,162
12,6,3,3.6742346141747673,-0.3528071645983993,-1.2921810699588316,161
13,12,7,3.5071355833500366,-1.1845768280070519,1.5050565139797836,160
14,3,3,3.7682887362833535,-0.8633948602275832,1.0920452291211415,159
15,8,7,3.5777087639996648,0.8712803935765713,0.14770507812499645,158
16,11,6,3.033150177620624,0.2257661403475702,-0.1394139886603014,157
17,9,12,2.8809720581775915,-0.6649362131662324,1.853679779357633,156
18,13,3,2.509980079602232,-0.19604278777450174,1.5041572184460144,155
19,17,8,3.5777087639996665,-0.22054967356199645,-1.317138671874839,154
20,14,11,3.5777087639996665,-0.22054967356199645,-1.317138671874839,153
21,14,9,5.585696017507581,0.4401122663367376,-0.8709319526627913,152
22,10,13,6.058052492344387,0.9162034707292712,-1.1762653223351407,151
23,8,17,5.941380311005182,-0.06007703449884684,-2.0354067523212143,150
24,17,14,4.764451699828644,-0.3023492995874237,0.8067301907668387,149
25,22,14,4.847679857416334,0.4608477908815766,0.44273426890021145,148
26,9,10,3.114482300479492,-0.9334509605007424,0.7620363481753301,147
27,17,8,1.643167672515513,-0.5184205276795808,-1.6872427983657754,146
28,14,17,1.3038404810405464,-0.5413870509509207,-1.4878892733478029,145
29,13,22,5.941380311005187,1.990170968239513,4.24343345986243,144
30,16,9,5.4497706373754955,1.4098761571371348,1.251232867394246,143
31,16,17,8.105553651663786,0.5873793712577774,-1.5374297172009896,142
32,15,14,7.569676347110237,0.5731511806424674,-0.9722869438887626,141
33,28,13,5.9749476985158765,0.7604112364155378,-0.3015323776565625,140
34,21,16,6.268971207463005,0.4886947363716505,-1.7638832235891482,139
35,34,16,5.848076606885392,0.2809940710876552,-0.8992510516059369,138
36,19,15,3.9749213828703795,-0.10508925303193813,1.2025316455634372,137
37,24,28,4.71168759575592,1.0688391226473068,-0.04017531044460535,136
38,30,21,4.277849927241511,1.01041514898845,0.6440920899468855,135
39,24,34,4.207136793592549,1.2784302810496566,1.8758977305311328,134
40,26,19,4.472135954999602,0.978279740156158,1.5125000000007276,133
41,35,24,4.335896677735783,0.6514149886479941,1.7321186057052291,132
42,27,30,3.271085446759256,-0.4199926287653311,1.2201939033916471,131
43,29,24,4.207136793592549,-0.06983022543548797,-2.0310255673637214,130
44,23,26,4.024922359499646,0.6011924877776799,-0.5784179240971478,129
45,28,35,4.774934554525354,-0.20575279705553826,-1.1172668513397948,128
46,32,27,5.176871642217939,-0.8497899958475268,-1.3975829806176006,127
47,22,29,9.555103348473017,0.8260152996224444,0.8205319535631853,126
48,26,23,7.5828754440515755,0.9460676357417814,2.3266540642722995,125
49,34,28,5.916079783099652,1.086626898936664,-0.2408163265315627,124
50,33,32,7.9874902190863715,0.2931700353602605,-1.88377669244852,123
51,47,22,6.379655163094673,-0.1914100668316834,0.06260224933966896,122
52,35,26,11.588787684654529,0.8944507127388918,0.4448592824867437,121
53,41,34,9.2897793299949,0.9441093781927956,0.9613316343757924,120
54,52,33,7.791020472313013,0.4129706684621991,0.5275356969377398,119
55,44,47,9.343446901438488,-0.3844631221606957,-1.6076412260849982,118
56,65,35,6.745368781616057,-1.0181996107982496,-0.8982007003986657,117
57,51,41,6.745368781616057,0.13847514706852973,-2.4632290786143147,116
58,57,52,5.1283525619832835,0.2735852904293678,-2.834073067393598,115
59,66,44,10.310189135025626,-1.1970184249516034,1.2169979884448132,114
60,66,65,9.13783344124856,-0.7372127090541551,1.5582487719206763,113
61,55,51,6.833739825307991,-1.1083061393338367,1.417632251062282,112
62,59,57,6.610597552415402,-0.5164718644494307,1.065984531523263,111
63,41,66,4.795831523312772,-1.4505350543103268,3.1625708884886543,110
64,54,66,2.4899799195978467,0.6995781251715061,-2.804370447071737,109
65,50,55,5.683308895353173,1.5737790450085316,1.9627332764951728,108
66,50,59,5.319774431308201,1.1019622896453716,1.1683252381678173,107
67,50,41,5.80517010948004,0.7882056114628936,0.570314082173797,106
68,55,54,6.340346993658983,-0.3538893213213709,-1.0592559590152129,105
69,63,50,6.610597552415402,-1.1797158941307715,-0.01481915913586581,104
70,55,50,6.188699378706361,-0.25693255265410697,-1.2709201099134997,103
71,48,50,6.363961030678968,0.01939936299543917,-1.9871970736155296,102
72,63,55,6.058052492344426,-0.1740651660154656,-2.3523079093024752,101
73,62,63,7.049822692805862,-0.20891830707127906,-2.9360468646828486,100
74,54,55,7.7781745930520545,-0.6056361611966355,-3.2619356601315483,99
75,53,48,6.503845016603679,-2.2030975775665933,4.882215850980742,98
76,67,63,4.722287581247092,2.1736444073806984,4.77729292774,97
77,68,62,9.121403400793133,1.2258519762038684,0.19303000184530936,96
78,68,54,8.613942186943241,0.44402409032438905,-0.7577320711127378,95
79,67,53,9.643650760992982,0.18955030978956572,-1.1408255289663731,94
80,78,67,8.831760866327873,-1.0161460562834337,1.9999999999940703,93
81,88,68,9.899494936611688,-0.12369214831238835,-1.898375676804837,92
82,78,68,12.601587201618711,0.6068565047698722,-0.1829210260839448,91
83,64,67,15.073154945133432,0.8655848837164003,-0.5962009955867748,90
84,82,78,14.638989036132259,0.8230757399852662,-0.3261070509419177,89
85,68,88,14.096098751072953,1.2841253345028651,1.9148040522045733,88
86,96,78,13.881642554107225,0.6570859494905784,0.7736373480476395,87
87,59,64,9.83361581515164,-0.5454771175065689,-0.7854118698785572,86
88,67,82,6.22093240599837,-0.9624088018682028,1.9628227470506208,85
89,76,68,3.0000000000001346,1.4814814814830672,2.9259259259676305,84
90,78,96,12.876334882255936,2.0430031903819468,4.211630272343814,83
91,84,59,12.876334882255936,2.0430031903819468,4.211630272343814,82
92,79,67,13.311649033835025,2.2302213027932445,4.978503075171769,81
93,78,76,13.416407864998774,1.2577882373436318,0.3125,80
94,108,78,12.441864811996677,0.7612146873214553,0.014196863165553944,79
95,78,84,6.841052550594897,0.2276977550105909,-2.5073964495860097,78
96,78,79,5.7706152185014865,-0.5901286563844714,-0.02191380564683835,77
97,93,78,4.74341649025267,0.0,-1.2000000000367936,76
98,90,108,10.183319694480813,-1.6532036466200801,3.0091717354558867,75
99,84,78,12.012493496356225,-0.5035759687227378,-2.9304996664642755,74
100,87,78,12.501999840025615,0.676488059755479,-2.522352923838335,73
101,81,93,8.98331787259031,2.0617866935932243,4.302455742744478,72
102,64,90,6.363961030678965,1.901137573561136,3.6095107452737314,71
103,61,84,9.576011695899322,0.7529720252410831,-2.4407858825653066,70
104,60,87,11.653325705565797,0.3359195790113536,-2.0438420877946557,69
105,60,81,11.322543883774555,0.05662911568361335,-1.5790338321837891,68
106,75,64,10.793516572461481,-0.6918793433690359,0.19042531635927415,67
107,80,61,10.440306508910576,0.4086139657136997,0.4239542126050668,66
108,52,60,6.572670690062028,-1.0224013531621472,0.8445859053662019,65
109,64,60,3.271085446759304,-0.41999262876824794,1.2201939038470624,64
110,69,75,3.937003937005965,0.0409677829056737,-1.9958376693656943,63
111,60,80,2.7928480087538654,0.3396955171736041,-2.6923076921951594,62
112,66,52,8.502940667792544,-1.815497529183026,3.4778441601705694,61
113,65,64,7.7265775088327615,-1.4811067492780408,2.4746008097369514,60
114,60,69,8.228000972289701,-1.1665321268769662,1.975807771277213,59
115,62,60,8.203657720797489,-0.6998653968538877,0.9934669672307402,58
116,45,66,7.854934754662207,0.12132479887102278,1.6380037248239399,57
117,57,65,5.0695167422546605,1.8973558096037,3.9905221881185255,56
118,67,60,10.064790112068916,-0.7656219552022729,2.0986504172270184,55
119,56,62,8.443932733033824,-0.6072561086919545,-2.8334339820157424,54
120,54,45,7.765307463326871,0.3632690058583968,-2.4125640454445985,53
121,57,57,7.661592523751173,1.5824857718350285,2.5480237630174023,52
122,39,67,2.7748873851022706,0.9266785330584832,0.12987012982470958,51
123,42,56,2.7748873851022706,0.9266785330584832,0.12987012982470958,50
124,45,54,5.805170109479962,-0.9752894336383312,2.2503500074848497,49
125,38,57,4.527692569068655,-1.1312497793034522,0.23914336704831266,48
126,40,39,4.393176527297701,-0.8208679059835312,0.09584149908973673,47
127,39,42,3.6469165057620136,-0.4824345425680517,1.2194018881779651,46
128,29,45,4.878524367060111,-1.028345119389529,-0.11969493679847194,45
129,34,38,4.878524367060111,-1.028345119389529,-0.11969493679847194,44
130,36,40,4.690415759823347,-0.7995026863335631,0.06818181818225827,43
131,34,39,4.438468204234341,-1.0087167811935902,0.2672060604458082,42
132,24,29,4.159326868616981,-0.050030327531820525,-0.17474690099798806,41
133,29,34,3.535533905932636,0.0,-2.6079999999981376,40
134,32,36,3.11448230047938,-0.933450960500576,0.7620363481710358,39
135,35,34,4.722287581246958,-0.6067971936730647,-1.8828048020270436,38
136,28,24,4.549725266430837,0.587177780656781,-1.625008751658083,37
137,36,29,4.472135954999486,0.4192627457812106,-1.4874999999992724,36
138,33,32,3.346640106136159,1.0885117692155155,0.5357142857027869,35
139,25,35,1.9999999999997489,-7.697546304067589e-13,-2.9999999999624123,34
140,27,28,1.9999999999997489,-7.697546304067589e-13,-2.9999999999624123,33
141,29,36,4.494441010848722,-1.2094148196040522,1.5101460641132598,32
142,25,33,4.219004621945653,-0.1677801358305075,-0.5548541850747976,31
143,29,25,4.219004621945653,-0.1677801358305075,-0.5548541850747976,30
144,25,27,2.9495762407503032,-0.5182899194343363,-0.7966706302053256,29
145,18,29,3.507135583349853,-0.02549969688471494,-0.8744794765002565,28
146,21,25,3.8470768123341,-0.33194736921631435,-0.3095325054763585,27
147,25,29,3.8987177379234255,-1.2200367574959363,1.2474030470892774,26
148,22,25,5.118593556827757,-0.1923834767294164,-2.301439310063975,25
149,27,18,6.782329983125156,0.1923155949846404,-2.2344045368618186,24
150,17,21,5.272570530585466,1.313981010546552,2.2827493400960766,23
151,25,25,6.066300355241108,0.3937468995345864,-2.498670841209824,22
152,15,22,4.74341649025238,1.6396995274947157,2.948148148148185,21
153,11,27,5.069516742254459,0.7506529052559678,-1.2964617178158686,20
154,14,17,4.324349662087736,0.5972892810170534,-0.5155995310136655,19
155,23,25,4.183300132670178,0.512240832571883,-0.02448979591830754,18
156,12,15,2.588435821108613,0.5016571985664429,0.7952773446194891,17
157,19,11,4.037325847637043,-1.0165873732806514,2.0313146900528665,16
158,16,14,3.3466401061360225,-1.9128993591356256,3.764349489796423,15
159,15,23,3.1304951684994027,-1.8383999115304803,3.7505206164117175,14
160,14,12,2.99999999999968,-1.4814814814814579,2.925925925925445,13
161,8,19,2.9664793948379367,-0.8848873194830349,1.4488636363640215,12
162,16,16,2.23606797749936,0.0,0.1999999999998181,11
163,14,15,3.5637059362408032,-1.3853578163699882,1.7837435674870148,10
