time,Infection rate,Recovery Rate,Standard_Deviation,Skewness,Kurtosis,Remaining Time
1,3,0,1.4142135623730951,0.883883476483175,-1.7499999999999218,200
2,6,0,1.3416407864998738,-0.1656346649999819,-2.4074074074073195,199
3,5,1,1.0954451150103324,0.6085806194501873,-3.3333333333335777,198
4,3,0,0.894427190999916,1.2577882373436546,0.3124999999997489,197
5,3,3,1.140175425099138,0.40479600891093387,-0.1775147928994123,196
6,5,6,1.140175425099138,-0.40479600891093237,-0.17751479289939928,195
7,3,5,1.140175425099138,-0.40479600891093237,-0.17751479289939928,194
8,4,3,1.0954451150103324,-1.293233816331642,2.9166666666665484,193
9,2,3,1.2247448713915892,-1.3608276348795316,1.9999999999997584,192
10,4,5,1.6431676725154984,1.735581766580169,3.2510288065841997,191
11,5,3,1.6431676725154984,1.735581766580169,3.2510288065841997,190
12,4,4,3.0495901363953815,1.0436798246884493,-0.41970169961847387,189
13,5,2,2.7386127875258306,0.6085806194501847,-0.13333333333331274,188
14,8,4,2.5099800796022267,0.19604278777444348,1.5041572184426026,187
15,4,5,2.7748873851023217,-0.24337011979308681,-0.8821049080789933,186
16,11,4,1.8165902124584952,0.5671631517317681,-2.231404958677802,185
17,7,5,1.5165750888103116,1.1180799331493747,1.455576559545791,184
18,7,8,1.6733200530681527,1.088511769215271,0.535714285714563,183
19,10,4,1.7888543819998335,1.2577882373436546,0.3124999999997489,182
20,8,11,1.4142135623730987,-1.0467283057891821e-14,2.0000000000000355,181
21,6,7,3.033150177620622,1.7487916903105574,3.7240075614367285,180
22,6,7,3.033150177620622,1.7487916903105574,3.7240075614367285,179
23,6,10,3.033150177620622,1.118079933149378,1.4555765595462613,178
24,4,8,2.966479394838266,0.5516180692881123,0.8677685950412434,177
25,12,6,2.4494897427831783,0.1701034543599495,-1.749999999999993,176
26,6,6,4.301162633521313,1.3824043526292045,1.8246895544192714,175
27,8,6,3.911521443121588,0.5413870509510792,-1.48788927335636,174
28,8,4,3.535533905932736,0.5656854249492379,-0.6880000000000296,173
29,11,12,2.774887385102319,0.2433701197930162,-0.882104908077114,172
30,17,6,2.6076809620810564,0.11842841739554778,0.2638408304500466,171
31,14,8,1.7888543819998275,-1.257788237343471,0.31249999999446604,170
32,10,8,1.9999999999999962,-0.9374999999999369,-0.18750000000127662,169
33,14,11,2.190890230020661,0.8463074239228708,1.7447916666702834,168
34,12,17,2.190890230020661,0.8463074239228708,1.7447916666702834,167
35,14,14,1.8165902124584907,0.5671631517315857,-2.2314049586661646,166
36,15,10,1.5811388300841849,0.0,-1.1999999999970896,165
37,18,14,1.5811388300841849,0.0,-1.1999999999970896,164
38,14,12,1.303840481040524,-0.5413870509509408,-1.4878892733407802,163
39,17,14,1.4832396974191275,0.5516180692879509,0.8677685950671924,162
40,16,15,2.588435821108954,-0.5016571985664369,0.7952773446214737,161
41,15,18,3.20936130717624,-0.608051298654305,-0.6814968423046359,160
42,17,14,3.20936130717624,-0.608051298654305,-0.6814968423046359,159
43,19,17,3.20936130717624,-0.29948795306854353,-1.0208313695931182,158
44,12,16,2.8635642126552687,0.3321802626221916,1.6686496133241324,157
45,20,15,2.54950975679639,0.9051513929455592,1.999999999996599,156
46,15,17,1.303840481040527,-1.7143923280118885,2.664359861595392,155
47,16,19,3.0822070014844885,-1.4514548206436366,1.3351800554005233,154
48,16,12,3.507135583350038,-0.1414074099969167,-3.0160618679362297,153
49,13,20,2.949576240750528,0.5182899194343402,-0.7966706302028056,152
50,16,15,3.082207001484492,1.4514548206436833,1.3351800554012563,151
51,9,16,1.3038404810405404,1.7143923280119822,2.6643598615840993,150
52,9,16,2.167948338867885,0.9127170462413585,-0.7378904481669318,149
53,12,13,2.0736441353327755,-0.23551393640879853,-1.963223363980358,148
54,9,16,2.588435821108959,-0.3632690058584589,-2.4125640454455954,147
55,10,9,2.073644135332773,-1.446728466511326,1.9307733910286515,146
56,14,9,0.8366600265340736,-0.5122408325706356,-0.6122448981448301,145
57,13,12,0.8944271909999132,-1.2577882373435951,0.31250000008402407,144
58,15,9,0.4472135954999493,-2.236067977471972,4.999999993627729,143
59,15,10,0.8944271909999132,-1.2577882373435951,0.31250000008402407,142
60,14,14,0.8944271909999132,-1.2577882373435951,0.31250000008402407,141
61,15,13,3.033150177620621,-1.8383814285436937,3.26323251417751,140
62,15,15,2.9664793948382666,-0.8389191470423311,-0.410640495867721,139
63,13,15,2.9664793948382666,-0.8389191470423311,-0.410640495867721,138
64,15,14,3.0495901363953823,-1.0436798246884105,-0.41970169961969245,137
65,8,15,2.7748873851023235,-0.24337011979310105,-0.8821049080781252,136
66,11,15,2.7748873851023235,-0.24337011979310105,-0.8821049080781252,135
67,15,13,2.7748873851023235,-0.24337011979310105,-0.8821049080781252,134
68,14,15,2.30217288664427,-0.6064819993294791,0.27411890352171514,133
69,11,8,1.9493588689617958,0.08099829095408652,-0.8171745152347007,132
70,8,11,3.2093613071762443,0.6080512986544094,-0.681496842304392,131
71,11,15,2.588435821108959,0.5016571985664565,0.7952773446188873,130
72,13,14,3.8340579025361636,0.25372311539764114,-0.5011800638631184,129
73,9,11,6.949820141557622,0.7474462462940138,0.3136453068938998,128
74,16,8,6.6858058601787125,0.0023422689178586023,-2.3003468312233557,127
75,12,11,8.173126696681019,-0.5716485088283266,-0.5404908745384146,126
76,19,13,5.549774770204642,-0.960024919664492,0.82244054646513,125
77,27,9,3.3615472627943195,-0.4106831960179734,-3.0409585715615464,124
78,27,16,2.9154759474226473,-1.8158673720970488,3.384083044990907,123
79,33,12,5.5407580708780255,-2.114622625274367,4.545088011545036,122
80,32,19,6.082762530298218,-0.6664823809676763,-2.4740686632576967,121
81,34,27,6.300793600809344,0.47253253533464945,-3.1066119320587195,120
82,34,27,5.5946402922797445,1.802272633428403,3.490593963395824,119
83,21,33,2.7386127875258275,0.6085806194501847,-0.13333333333462724,118
84,24,32,2.5884358211089533,-0.5016571985657998,0.7952773445890516,117
85,23,34,2.8635642126552674,0.30662793472854655,-1.543723973852143,116
86,20,34,7.602631123499284,1.4964770018357543,2.3779049580354106,115
87,27,21,6.708203932499368,1.3250773199998755,2.570370370370514,114
88,25,24,6.708203932499368,1.3250773199998755,2.570370370370514,113
89,21,23,6.985699678629191,1.3402673101845215,2.096294678848563,112
90,39,20,6.058052492344382,0.8379416131412485,0.7214397612275244,111
91,28,27,3.20936130717624,-0.15428167279255836,1.6938448486960063,110
92,27,25,3.3911649915626314,-0.5769467849541452,0.48771266541865305,109
93,23,21,3.3466401061362996,-0.8884176939920648,1.4684311224622608,108
94,32,39,4.147288270665542,-1.3415883163287927,2.4479448350509223,107
95,28,28,3.5637059362410897,-1.9288953328407161,4.015748031508065,106
96,30,27,5.357238094391548,-0.27121469064345427,1.6993043499380345,105
97,28,23,5.5407580708780255,0.5308602253608093,0.9164022960456938,104
98,21,32,5.787918451395111,1.0443782458521318,0.8772555134766703,103
99,29,28,5.5407580708780255,1.2327950083959616,1.1073857547558863,102
100,36,30,5.5407580708780255,1.2327950083959616,1.1073857547558863,101
101,25,28,2.588435821108953,0.5016571985667467,0.7952773445838268,100
102,24,21,2.7748873851023177,0.9266785330582595,0.12987012987705646,99
103,22,29,2.8809720581775826,-0.03763789885836507,-1.8043257366837804,98
104,29,36,2.387467277262659,0.20575279705492963,-1.117266851295831,97
105,26,25,1.5811388300841815,0.0,-1.2000000000116415,96
106,23,24,1.483239697419124,0.5516180692922504,0.8677685946644379,95
107,27,22,3.2093613071762386,1.6607968306534564,2.711848430554492,94
108,24,29,4.037325847637267,0.560718596025002,-3.2530392562846555,93
109,25,26,6.220932405998314,0.6782967515971732,-0.12839773250902553,92
110,25,23,5.56776436283002,-0.34762316521303904,0.5587929240347963,91
111,32,27,4.8785243670601846,0.1343566487645643,0.007414730594745104,90
112,32,24,7.127411872482183,-0.20962651168753516,-1.1701748403505323,89
113,40,25,7.190271204899018,0.19852744217740712,-1.4008432819900456,88
114,36,25,5.594640292279744,0.9456791764756931,0.5508885463786714,87
115,27,32,3.2093613071762386,0.7532575789303309,-2.038834951464313,86
116,22,32,3.674234614174764,0.5544112586548061,-3.2674897119425688,85
117,29,40,3.2863353450309942,0.166232669201921,-2.8446502057655656,84
118,23,36,2.7386127875258266,0.6085806194501847,-0.13333333333462724,83
119,22,27,3.2093613071762386,0.2994879530688038,-1.0208313695962978,82
120,29,22,3.3166247903553976,-0.8223036670300681,0.14049586775864498,81
121,25,29,2.863564212655266,-0.3321802626222607,1.6686496133226558,80
122,26,23,2.8809720581775826,-0.6649362131659056,1.8536797793284083,79
123,21,22,4.669047011971496,-0.536423631962011,-0.5550879555595974,78
124,29,29,4.438468204234425,-1.2214393677039557,2.400731789016818,77
125,25,25,3.5637059362410843,-1.3853578163699074,1.7837435674823385,76
126,26,26,3.6469165057620847,-0.13607128123697992,-1.629826445817347,75
127,17,21,2.774887385102309,-0.4773798503634106,-1.0844999156626993,74
128,24,29,2.0493901531919048,-1.0223715049935485,0.918367346921503,73
129,22,25,4.505552130427519,1.3655838799543258,2.4938726977136496,72
130,19,26,6.284902544988267,0.3726027786645714,-2.0762698285530257,71
131,22,17,4.9497474683058345,-0.12369214831253572,-1.8983756768011197,70
132,24,24,5.94138031100518,-0.5836054779888259,-0.7931208821182523,69
133,31,22,6.1886993787063265,-1.6280832852107627,2.737560416936828,68
134,34,19,6.877499545619761,-0.3645801152780782,-2.5174653263543747,67
135,29,22,5.873670062235363,0.27141512574915283,-0.8229363579078838,66
136,19,24,5.683308895353125,0.5932313534146614,0.4444593545417253,65
137,34,31,4.636809247747854,0.07523216735118637,-0.725797728501341,64
138,22,34,3.2710854467592196,0.4199926287651738,1.2201939034138565,63
139,26,29,2.96647939483826,0.8848873194827249,1.4488636363689895,62
140,27,19,3.3466401061362947,1.0885117692150712,0.5357142857240156,61
141,31,34,4.690415759823428,0.581456499151658,-2.6280991735539914,60
142,25,22,5.458937625582473,0.5311159529417041,-3.1167514976800956,59
143,23,26,5.27257053058563,-0.11870856481569711,-2.9343719269201274,58
144,23,27,4.816637831516922,-0.1315483355441206,-2.466929250893928,57
145,33,31,4.266145801540314,0.09273110062506566,-2.861369399825462,56
146,34,25,3.8340579025361614,1.4070100035684612,1.3313896987388592,55
147,29,23,1.9235384061671168,1.5174736878447923,2.60774287806192,54
148,25,23,1.1401754250990932,-0.4047960089123914,-0.17751479244757937,53
149,25,33,1.5811388300841518,0.0,-1.2000000000116415,52
150,26,34,2.0736441353327466,0.23551393640889562,-1.963223364023141,51
151,24,29,3.2710854467592143,0.8485565356689807,-0.6664337496772722,50
152,23,25,3.563705936241087,-0.27176875823544716,-2.6802653605273896,49
153,22,25,3.361547262794318,-0.37909218094037184,-1.9132273474675994,48
154,27,26,3.7013511046643446,-0.6073931164348918,-1.1737439394783127,47
155,30,24,3.7815340802378037,-0.793328828021999,-1.2533620225895075,46
156,29,23,3.209361307176233,-0.6080512986540424,-0.6814968423203803,45
157,24,22,2.7018512172212383,0.18252325730829622,-0.6811784574698573,44
158,21,27,3.962322551231769,-0.12538486713282834,-1.1696214856643887,43
159,28,30,5.431390245600089,-0.32766215213332534,-1.9528871014070386,42
160,26,29,4.722287581247014,-0.6067971936731296,-1.8828048020259516,41
161,23,24,3.962322551231755,-0.12538486713310076,-1.1696214856543026,40
162,18,21,3.9623225512317486,1.0898838450790453,0.875086210392201,39
163,15,28,5.02991053598368,0.7260912270538636,-0.056710775047562834,38
164,25,26,6.066300355241207,0.46093920320943793,-1.116345699433148,37
165,20,23,3.8470768123342096,0.3319473692162098,-0.30953250547861205,36
166,16,18,2.50998007960213,-0.8284388773693794,-1.216931216930682,35
167,12,15,2.774887385102235,-0.4773798503633136,-1.0844999156689437,34
168,10,25,2.6076809620809716,-1.5734061168266387,3.3780276816628976,33
169,15,20,1.7888543819997211,1.2577882373437035,0.31249999999740413,32
170,15,16,2.607680962080992,0.5413870509509637,-1.4878892733555051,31
171,17,12,3.8470768123342185,-0.5901286563842608,-0.02191380570005445,30
172,15,10,4.335896677735719,-0.912717046241409,-0.7378904481649423,29
173,19,15,4.123105625617621,-1.7120161767270832,3.0899653979244923,28
174,21,15,4.415880433163882,-0.5516221448396972,-1.7869822485202569,27
175,11,17,4.037325847637218,0.5789533471150187,-1.2205954307657632,26
176,21,15,4.037325847637218,0.5789533471150187,-1.2205954307657632,25
177,18,19,2.588435821108865,1.2281952102833604,2.3991980396547548,24
178,14,21,2.588435821108865,1.2281952102833604,2.3991980396547548,23
179,13,11,4.147288270665493,0.7107474152337167,-1.4460519199570772,22
180,11,21,5.118593556827856,-0.19238347672945447,-2.301439310063632,21
181,13,18,4.324349662087892,0.040808584417323386,-2.36866939289076,20
182,18,14,3.646916505762055,-1.0638300169444936,0.20182034032305415,19
183,21,13,3.563705936241054,-1.9288953328405225,4.015748031495353,18
184,23,11,4.183300132670342,-0.512240832571883,-2.9632653061226866,17
185,14,13,3.646916505762052,-0.4824345425678847,-2.850924303240651,16
186,22,18,5.029910535983684,-1.041988059603232,-0.3379212298273586,15
187,21,21,4.527692569068669,-0.1616071113290196,-1.4741225461040972,14
188,15,23,4.669047011971457,0.3890545023021368,-0.40358555677106384,13
189,20,14,5.81377674149942,0.0732803342649002,-2.6677987465423993,12
190,10,22,5.029910535983676,0.6082192746100411,0.11201549782049132,11
191,14,21,4.743416490252527,0.4684855792842045,1.1703703703704065,10
192,8,15,4.929503017546456,-0.10101269540942101,-0.2646954224458871,9
193,21,20,3.361547262794271,-0.1474247370322113,0.15427989662409303,8
194,15,10,2.549509756796318,6.431487470205382e-14,-2.260355029587597,7
195,12,14,2.549509756796318,6.431487470205382e-14,-2.260355029587597,6
196,17,8,3.577708763999609,-0.8712803935765698,0.14770507812515868,5
197,18,21,,,,4
198,13,15,,,,3
199,15,12,,,,2
200,9,17,,,,1
