time,Infection rate,Recovery Rate,Standard_Deviation,Skewness,Kurtosis,Remaining Time
1,2,0,1.3038404810405297,1.7143923280117752,2.664359861591585,187
2,2,0,1.224744871391589,1.3608276348795516,1.9999999999999563,186
3,2,1,1.3416407864998738,0.16563466499998158,-2.407407407407252,185
4,3,0,1.0954451150103324,-0.608580619450221,-3.3333333333323907,184
5,5,2,1.0954451150103324,-0.608580619450221,-3.3333333333323907,183
6,3,2,1.3416407864998738,-0.1656346649999819,-2.4074074074073195,182
7,5,2,1.0954451150103324,-1.2932338163316643,2.916666666667451,181
8,5,3,1.4832396974191324,-0.5516180692881176,0.8677685950418391,180
9,3,5,2.9664793948382644,0.8848873194830108,1.4488636363636356,179
10,6,3,2.4899799195977455,1.671214410135825,2.814776274714035,178
11,5,5,2.7928480087537872,1.4964964675439485,2.0414201183431544,177
12,7,5,2.7386127875258293,0.6085806194501847,-0.13333333333331274,176
13,11,3,3.0495901363953797,-0.16219348626915356,-2.50086715227185,175
14,5,6,3.193743884534261,0.3008332378742446,-1.3437139561707774,174
15,4,5,3.6331804249169886,-0.5671631517317631,-2.2314049586776363,173
16,8,7,3.464101615137753,-0.7818284895276194,-1.0208333333333475,172
17,10,11,3.5637059362410906,-0.9346193880773658,-1.1178622357244663,171
18,2,5,3.781534080237806,-0.7933288280219184,-1.2533620225927653,170
19,10,4,2.588435821108954,-0.3632690058584467,-2.4125640454447534,169
20,5,8,2.4083189157584566,0.6013638196305321,-0.9453032104636492,168
21,9,10,3.0331501776206182,-0.22576614034747064,-0.13941398865789859,167
22,11,2,3.4351128074635318,-0.23683627514830463,-1.5211146222350393,166
23,6,10,3.0331501776206182,-0.22576614034747064,-0.13941398865789859,165
24,7,5,2.966479394838263,-0.5516180692880972,0.867768595041183,164
25,3,9,2.966479394838263,-0.5516180692880972,0.867768595041183,163
26,11,11,1.788854381999827,0.05240784322270539,-2.3242187500013514,162
27,9,6,4.5497252664309284,1.8018819055598279,3.415949030315678,161
28,7,7,4.636809247747849,0.9278633973319195,-0.07679826933487632,160
29,7,3,4.086563348340507,0.27401030733970316,0.45788662196529256,159
30,10,11,3.5071355833500317,0.02549969688472043,-2.0642474717433466,158
31,18,9,3.5071355833500295,-0.025499696884544957,-2.0642474717467016,157
32,13,7,4.277849927241482,-0.13923546300856654,-2.9033413956820233,156
33,13,7,3.674234614174759,-1.461629681907673,1.6707818930044382,155
34,18,10,1.516575088810287,-1.1180799331500362,1.455576559597355,154
35,21,18,2.3452078799116975,1.7443694974553685,3.3223140495578036,153
36,22,13,2.4899799195977304,1.6712144101360336,2.8147762747054705,152
37,21,13,2.9999999999999885,1.4814814814814845,2.9259259259286736,151
38,20,18,4.024922359499614,0.7790963872221769,1.6163694558742516,150
39,26,21,4.658325879540838,-0.011871118637984289,-2.06481343838311,149
