time,Infection rate,Recovery Rate,Standard_Deviation,Skewness,Kurtosis,Remaining Time
1,1,0,2.073644135332772,1.4467284665112394,1.9307733910221476,200
2,2,0,2.588435821108957,0.3632690058584645,-2.4125640454444537,199
3,3,1,2.3874672772626644,-0.20575279705557117,-1.1172668513388437,198
4,1,0,3.049590136395381,-0.5429955844662826,-0.0034686090877826814,197
5,6,1,2.3874672772626644,-0.20575279705556485,-1.1172668513388508,196
6,7,2,2.3874672772626644,-0.20575279705556485,-1.1172668513388508,195
7,4,3,2.408318915758459,-0.6013638196305209,-0.9453032104637806,194
8,9,1,1.4832396974191322,-0.551618069288171,0.8677685950446611,193
9,10,6,1.949358868961792,-0.08099829095410194,-0.8171745152357417,192
10,6,7,3.5071355833500353,1.0176697211254315,0.5532421177869296,191
11,8,4,3.5071355833500344,0.1414074099969167,-3.0160618679355906,190
12,8,9,3.3911649915626305,-0.9615779749232105,-0.8733459357288259,189
13,11,10,2.863564212655264,-0.3321802626220986,1.668649613324778,188
14,15,6,1.923538406167123,1.517473687845759,2.6077428780034944,187
15,15,8,2.302172886644257,0.19669686464769562,-2.716269134933341,186
16,16,8,2.1679483388678684,-0.912717046241704,-0.7378904481524996,185
17,19,11,2.5884358211089458,-1.2281952102837268,2.399198039665805,184
18,14,15,3.391164991562627,-0.1923155949845984,-2.2344045368641274,183
19,19,15,3.9115214431215835,-0.2940867931092047,-2.5131359733435943,182
20,18,16,3.7013511046643446,0.6073931164348568,-1.1737439394742755,181
21,21,19,3.6331804249169872,1.7786403251000071,3.192148760330331,180
22,13,14,1.0954451150103335,1.293233816331664,2.9166666666359853,179
23,12,19,1.0954451150103335,1.293233816331664,2.9166666666359853,178
24,15,18,1.0954451150103335,1.293233816331664,2.9166666666359853,177
25,13,21,2.6076809620810644,-2.0922353739880215,4.416089965396734,176
26,13,13,2.8809720581775937,-0.5896604154493023,-2.849470169836789,175
27,13,12,5.147815070493502,0.9896120107036348,0.8608045567817371,174
28,12,15,5.128352561983236,1.3857206173786998,2.110338446413728,173
29,7,13,5.244044240850761,1.8202467612870399,3.428099173553742,172
30,8,13,4.929503017546496,0.9425068852664805,-0.264695422445957,171
31,20,13,4.242640687119284,0.3601006756042552,-0.26851851851839825,170
32,11,12,2.607680962081062,-0.5413870509510326,-1.487889273358892,169
33,9,7,3.316624790355403,-0.41115183351516,-2.834710743801008,168
34,15,8,3.033150177620621,-1.8383814285436937,3.26323251417751,167
35,15,20,3.033150177620621,-1.8383814285436937,3.26323251417751,166
